row_id,id,flight,flight_number,agent_name,agent_no,passenger_name,prm_agent_type,start_time,paused_at,end_time,service,seat_number,scanned_by,scanned_by_user,remarks,pos_location,no_show_flag,loc_name,arrival,airline,emp_type,departure,requested,service_date
888,798,AI3531,3531,Agent D1,AG008,David Mueller,SELF,2158,,2242,BLND,18E,,,,AircraftGate-A,,BLR,GOI,AI,Employee,BLR,0,2025-12-18T00:00:00Z
889,799,6E4181,4181,Agent A2,AG002,Aarav Mueller,SELF,1904,,2016,WCHR,25B,,,,AircraftGate-A,,BLR,MAA,6E,Employee,BLR,0,2025-12-18T00:00:00Z
890,800,IX4625,4625,Agent D1,AG008,Wei Singh,SELF,620,,737,MAAS,16B,,,,Aircraft Point,,BLR,SYD,IX,Employee,BLR,0,2025-12-18T00:00:00Z
891,801,6E8886,8886,Agent A2,AG002,Devi Thomas,OUTSOURCED,727,,743,WCHR,19F,,,,Boarding Gate,,BLR,BOM,6E,Employee,BLR,0,2025-12-18T00:00:00Z
892,802,IX4951,4951,Agent A2,AG002,Wei Nguyen,SELF,748,,843,WCHR,24D,,,,AircraftGate-A,,BLR,DEL,IX,Employee,BLR,0,2025-12-18T00:00:00Z
893,803,IX4621,4621,Agent A3,AG003,George Johnson,OUTSOURCED,1135,,1153,WCHR,21A,,,,AircraftGate-A,,BLR,CCU,IX,Employee,BLR,0,2025-12-18T00:00:00Z
894,804,6E6580,6580,Agent B2,AG005,Wei Singh,SELF,1504,,1527,WCHR,21E,,,,AircraftGate-A,N,BLR,DEL,6E,Employee,BLR,0,2025-12-18T00:00:00Z
895,805,IX2776,2776,Agent C1,AG006,Wei Tanaka,SELF,1144,,1218,BLND,22A,,,,Aircraft Point,,BLR,HYD,IX,Employee,BLR,0,2025-12-18T00:00:00Z
896,806,IX3495,3495,Agent B1,AG004,David Ali,SELF,402,,445,WCHR,16A,,,,Aircraft Point,,BLR,DXB,IX,Employee,BLR,0,2025-12-18T00:00:00Z
897,807,LH2355,2355,Agent A1,AG001,Wei Kim,SELF,13,,57,WCHC,33C,,,,Aircraft Point,,BLR,HYD,LH,Employee,BLR,0,2025-12-18T00:00:00Z
898,808,IX1420,1420,Agent C2,AG007,Bianca Johnson,SELF,1110,,1150,WCHC,14B,,,,Aircraft Point,,BLR,DXB,IX,Employee,BLR,0,2025-12-18T00:00:00Z
899,809,IX3307,3307,Agent D1,AG008,Arjun Garcia,SELF,424,,452,WCHR,2D,,,,Aircraft Point,,BLR,DXB,IX,Employee,BLR,0,2025-12-18T00:00:00Z
900,810,SQ3379,3379,Agent B2,AG005,George Lee,OUTSOURCED,419,,435,MAAS,24D,,,,Boarding Gate,,BLR,BOM,SQ,Employee,BLR,0,2025-12-18T00:00:00Z
901,811,IX5571,5571,Agent D1,AG008,James Mueller,SELF,1304,,1332,WCHR,26E,,,,Belt Area,,BLR,DOH,IX,Employee,BLR,0,2025-12-18T00:00:00Z
902,812,SQ919,919,Agent B2,AG005,David Kumar,SELF,1547,,1649,DPNA,29D,,,,Belt Area,,BLR,DEL,SQ,Employee,BLR,0,2025-12-18T00:00:00Z
903,813,AI466,466,Agent A3,AG003,Arjun Garcia,SELF,1756,,1911,WCHR,17D,,,,Aircraft Point,,BLR,DEL,AI,Employee,BLR,0,2025-12-18T00:00:00Z
904,814,IX3947,3947,Agent B2,AG005,Uma Anderson,SELF,301,,320,WCHR,18A,,,,Checkin Counter,,BLR,MAA,IX,Employee,BLR,0,2025-12-18T00:00:00Z
905,815,SQ6857,6857,Agent A2,AG002,Bianca Singh,SELF,515,601,601,WCHR,18F,,,,Aircraft Point,,BLR,SIN,SQ,Employee,BLR,0,2025-12-18T00:00:00Z
906,815,SQ6857,6857,Agent A2,AG002,Bianca Singh,SELF,607,,633,WCHR,18F,,,,Aircraft Point,,BLR,SIN,SQ,Employee,BLR,0,2025-12-18T00:00:00Z
907,816,SQ7232,7232,Agent A1,AG001,Yuki Chen,OUTSOURCED,1046,,1211,WCHC,19C,,,,Boarding Gate,,BLR,HYD,SQ,Employee,BLR,0,2025-12-18T00:00:00Z
908,817,UK5781,5781,Agent C1,AG006,Ibrahim Santos,SELF,1105,,1152,WCHR,19B,,,,AircraftGate-A,,HYD,LHR,UK,Employee,HYD,0,2025-12-18T00:00:00Z
909,818,AI5976,5976,Agent A1,AG001,Omar Johnson,SELF,1354,,1522,WCHC,22E,,,,AircraftGate-A,,HYD,DEL,AI,Employee,HYD,0,2025-12-18T00:00:00Z
910,819,EK3472,3472,Agent A2,AG002,Zara Nguyen,OUTSOURCED,1347,,1431,WCHS,33E,,,,Aircraft Point,,HYD,CCU,EK,Employee,HYD,1,2025-12-18T00:00:00Z
911,820,EK8114,8114,Agent C2,AG007,Yuki Tanaka,SELF,1214,,1327,WCHR,34F,,,,Boarding Gate,,HYD,DEL,EK,Employee,HYD,0,2025-12-18T00:00:00Z
912,821,UK3185,3185,Agent D1,AG008,Nadia Sharma,SELF,452,,531,MAAS,10A,,,,Checkin Counter,,HYD,DEL,UK,Employee,HYD,0,2025-12-18T00:00:00Z
913,822,IX2083,2083,Agent A2,AG002,Tara Patel,SELF,1421,,1525,WCHR,17D,,,,Boarding Gate,,HYD,BOM,IX,Employee,HYD,0,2025-12-18T00:00:00Z
914,823,AI9761,9761,Agent D1,AG008,Priya Singh,SELF,827,,957,UMNR,3D,,,,AircraftGate-A,N,HYD,MAA,AI,Employee,HYD,0,2025-12-18T00:00:00Z
915,824,AI8133,8133,Agent D1,AG008,Maria Patel,OUTSOURCED,747,,845,WCMP,17E,,,,Aircraft Point,,HYD,BOM,AI,Employee,HYD,0,2025-12-18T00:00:00Z
916,825,TG662,662,Agent B1,AG004,Uma Santos,OUTSOURCED,304,,423,WCHR,40D,,,,AircraftGate-A,,HYD,DEL,TG,Employee,HYD,0,2025-12-18T00:00:00Z
917,826,IX9357,9357,Agent B2,AG005,Sato Singh,SELF,638,,735,WCHR,38A,,,,Checkin Counter,,HYD,BLR,IX,Employee,HYD,0,2025-12-18T00:00:00Z
918,827,BA1358,1358,Agent A3,AG003,Aarav Kim,SELF,1151,,1220,WCHR,25A,,,,AircraftGate-A,,DEL,BOM,BA,Employee,DEL,0,2025-12-18T00:00:00Z
919,828,IX9320,9320,Agent A1,AG001,Yuki Nguyen,SELF,1104,1119,1119,WCHR,34F,,,,AircraftGate-A,,DEL,BOM,IX,Employee,DEL,0,2025-12-18T00:00:00Z
920,828,IX9320,9320,Agent A1,AG001,Yuki Nguyen,SELF,1135,,1143,WCHR,34F,,,,AircraftGate-A,,DEL,BOM,IX,Employee,DEL,0,2025-12-18T00:00:00Z
921,829,AI8408,8408,Agent A2,AG002,Bianca Williams,OUTSOURCED,1030,,1053,UMNR,2B,,,,Checkin Counter,,DEL,SFO,AI,Employee,DEL,0,2025-12-18T00:00:00Z
922,830,UK9637,9637,Agent A3,AG003,Elena Lee,SELF,237,,359,WCHR,20B,,,,AircraftGate-A,,DEL,BOM,UK,Employee,DEL,0,2025-12-18T00:00:00Z
923,831,QR2345,2345,Agent B1,AG004,Maria Lee,SELF,809,,840,WCHR,31D,,,,Aircraft Point,,DEL,SIN,QR,Employee,DEL,0,2025-12-18T00:00:00Z
924,832,IX1214,1214,Agent A3,AG003,Aisha Taylor,SELF,448,,558,WCHR,16F,,,,Aircraft Door,,DEL,BOM,IX,Employee,DEL,0,2025-12-18T00:00:00Z
925,833,AI6565,6565,Agent C2,AG007,David Tanaka,SELF,2156,,2303,WCHR,29E,,,,AircraftGate-A,,DEL,CCU,AI,Employee,DEL,0,2025-12-18T00:00:00Z
926,834,EK2676,2676,Agent C2,AG007,Maria Patel,SELF,1223,,1313,WCHR,39A,,,,AircraftGate-A,,DEL,HYD,EK,Employee,DEL,0,2025-12-18T00:00:00Z
927,835,AI5694,5694,Agent D1,AG008,Hana Garcia,SELF,2138,,2306,WCHR,33D,,,,AircraftGate-A,,DEL,BOM,AI,Employee,DEL,0,2025-12-18T00:00:00Z
928,836,AI8122,8122,Agent B2,AG005,Raj Patel,SELF,1958,,2043,MEDA,41C,,,,AircraftGate-A,,DEL,MAA,AI,Employee,DEL,0,2025-12-18T00:00:00Z
929,837,AI5119,5119,Agent B2,AG005,Tara Nguyen,SELF,612,,713,WCHR,17E,,,,Aircraft Point,,DEL,GOI,AI,Employee,DEL,0,2025-12-18T00:00:00Z
930,838,6E3449,3449,Agent B2,AG005,Chen Sharma,SELF,1523,,1609,WCHS,41B,,,,AircraftGate-A,,DEL,HYD,6E,Employee,DEL,0,2025-12-18T00:00:00Z
931,839,UK9409,9409,Agent A2,AG002,Fatima Thomas,SELF,659,739,739,WCHR,17A,,,,Aircraft Point,,DEL,HYD,UK,Employee,DEL,0,2025-12-18T00:00:00Z
932,839,UK9409,9409,Agent A2,AG002,Fatima Thomas,SELF,800,,838,WCHR,17A,,,,Aircraft Point,,DEL,HYD,UK,Employee,DEL,0,2025-12-18T00:00:00Z
933,840,6E3363,3363,Agent A2,AG002,Sato Brown,SELF,1702,,1725,WCHR,31D,,,,Aircraft Door,,DEL,BLR,6E,Employee,DEL,0,2025-12-18T00:00:00Z
934,841,6E4497,4497,Agent B1,AG004,Viktor Nguyen,SELF,715,,759,WCHR,3F,,,,Aircraft Point,N,DEL,BLR,6E,Employee,DEL,0,2025-12-18T00:00:00Z
935,842,6E4470,4470,Agent A1,AG001,Elena Williams,SELF,410,,436,BLND,36E,,,,Aircraft Point,,DEL,MAA,6E,Employee,DEL,0,2025-12-18T00:00:00Z
936,843,6E4519,4519,Agent B1,AG004,Elena Nguyen,SELF,227,,356,WCHS,16D,,,,Aircraft Point,,DEL,SIN,6E,Employee,DEL,0,2025-12-18T00:00:00Z
937,844,SQ7409,7409,Agent D1,AG008,Aisha Nguyen,SELF,1013,,1130,WCHR,29B,,,,Aircraft Point,,DEL,HYD,SQ,Employee,DEL,0,2025-12-18T00:00:00Z
938,845,AI439,439,Agent B1,AG004,Zara Santos,SELF,1313,,1408,WCHR,24B,,,,AircraftGate-A,,BLR,BOM,AI,Employee,BLR,0,2025-12-19T00:00:00Z
939,846,IX4862,4862,Agent A1,AG001,Bianca Brown,SELF,1024,1036,1036,UMNR,37B,,,,Aircraft Point,,BLR,MAA,IX,Employee,BLR,0,2025-12-19T00:00:00Z
940,846,IX4862,4862,Agent A1,AG001,Bianca Brown,SELF,1054,,1059,UMNR,37B,,,,Aircraft Point,,BLR,MAA,IX,Employee,BLR,0,2025-12-19T00:00:00Z
941,847,IX4276,4276,Agent D1,AG008,David Ali,SELF,424,,525,WCHR,11B,,,,Aircraft Point,,BLR,DEL,IX,Employee,BLR,0,2025-12-19T00:00:00Z
942,848,IX2701,2701,Agent A2,AG002,Aditi Ali,SELF,1826,,1920,WCHR,34C,,,,AircraftGate-A,,BLR,DEL,IX,Employee,BLR,0,2025-12-19T00:00:00Z
943,849,IX1611,1611,Agent B2,AG005,Yuki Johnson,SELF,404,,431,WCHC,36D,,,,AircraftGate-A,,BLR,BOM,IX,Employee,BLR,0,2025-12-19T00:00:00Z
944,850,EK8848,8848,Agent A3,AG003,Wei Tanaka,SELF,1652,,1709,WCHR,10E,,,,AircraftGate-A,,BLR,HYD,EK,Employee,BLR,1,2025-12-19T00:00:00Z
945,851,QR6552,6552,Agent B1,AG004,Carlos Williams,SELF,510,,530,WCHR,39C,,,,Aircraft Point,,BLR,DEL,QR,Employee,BLR,0,2025-12-19T00:00:00Z
946,852,AI109,109,Agent C2,AG007,Maria Kim,SELF,1548,,1635,WCHR,34D,,,,AircraftGate-A,,BLR,HYD,AI,Employee,BLR,0,2025-12-19T00:00:00Z
947,853,AI8343,8343,Agent A2,AG002,Aditi Lee,SELF,420,,537,DPNA,39C,,,,Aircraft Point,,BLR,DEL,AI,Employee,BLR,0,2025-12-19T00:00:00Z
948,854,IX7235,7235,Agent A3,AG003,Lakshmi Taylor,SELF,729,,843,WCHS,42C,,,,Boarding Gate,,BLR,BOM,IX,Employee,BLR,0,2025-12-19T00:00:00Z
949,855,IX2236,2236,Agent B2,AG005,Carlos Sharma,SELF,222,,342,WCHR,24A,,,,Aircraft Point,,BLR,HYD,IX,Employee,BLR,0,2025-12-19T00:00:00Z
950,856,IX7955,7955,Agent A3,AG003,George Wilson,OUTSOURCED,601,657,657,WCHR,1A,,,,Aircraft Point,,BLR,MAA,IX,Employee,BLR,0,2025-12-19T00:00:00Z
951,856,IX7955,7955,Agent A3,AG003,George Wilson,OUTSOURCED,721,,737,WCHR,1A,,,,Aircraft Point,,BLR,MAA,IX,Employee,BLR,0,2025-12-19T00:00:00Z
952,857,AI5450,5450,Agent A2,AG002,Nadia Taylor,SELF,1604,,1638,WCHR,29D,,,,Aircraft Point,,BLR,KUL,AI,Employee,BLR,0,2025-12-19T00:00:00Z
953,858,AI7306,7306,Agent B1,AG004,Carlos Williams,SELF,1826,,1953,MAAS,6E,,,,AircraftGate-A,,BLR,DEL,AI,Employee,BLR,0,2025-12-19T00:00:00Z
954,859,EK2584,2584,Agent A1,AG001,David Lee,SELF,959,1102,1102,WCHR,5B,,,,AircraftGate-A,,BLR,DEL,EK,Employee,BLR,0,2025-12-19T00:00:00Z
955,859,EK2584,2584,Agent A1,AG001,David Lee,SELF,1132,,1147,WCHR,5B,,,,AircraftGate-A,,BLR,DEL,EK,Employee,BLR,0,2025-12-19T00:00:00Z
956,860,QR6196,6196,Agent C1,AG006,Fatima Taylor,SELF,1051,,1137,DPNA,41F,,,,Belt Area,,BLR,BOM,QR,Employee,BLR,0,2025-12-19T00:00:00Z
957,861,IX8019,8019,Agent C2,AG007,George Brown,SELF,556,,642,WCHR,4E,,,,Belt Area,,BLR,MAA,IX,Employee,BLR,0,2025-12-19T00:00:00Z
958,862,IX1715,1715,Agent C2,AG007,Kaori Kim,SELF,1459,,1521,MAAS,37C,,,,AircraftGate-A,,BLR,MAA,IX,Employee,BLR,0,2025-12-19T00:00:00Z
959,863,EK2623,2623,Agent A2,AG002,Hana Tanaka,SELF,754,,839,WCHR,20B,,,,Belt Area,,BLR,BOM,EK,Employee,BLR,0,2025-12-19T00:00:00Z
960,864,6E2801,2801,Agent A2,AG002,Priya Kim,OUTSOURCED,1803,,1818,WCHR,7A,,,,AircraftGate-A,,BLR,MAA,6E,Employee,BLR,0,2025-12-19T00:00:00Z
961,865,IX4874,4874,Agent A2,AG002,Tara Tanaka,SELF,2100,,2139,WCMP,3B,,,,Aircraft Point,,BLR,DXB,IX,Employee,BLR,0,2025-12-19T00:00:00Z
962,866,QR8134,8134,Agent A2,AG002,Raj Wilson,OUTSOURCED,1606,,1724,WCHR,40C,,,,AircraftGate-A,,BLR,CCU,QR,Employee,BLR,0,2025-12-19T00:00:00Z
963,867,IX6545,6545,Agent D1,AG008,Uma Brown,SELF,1942,,2038,DPNA,23E,,,,AircraftGate-A,,HYD,BOM,IX,Employee,HYD,0,2025-12-19T00:00:00Z
964,868,AI2643,2643,Agent A3,AG003,Bianca Sharma,OUTSOURCED,945,,1101,WCHR,7D,,,,Aircraft Point,,HYD,BLR,AI,Employee,HYD,0,2025-12-19T00:00:00Z
965,869,IX9145,9145,Agent D1,AG008,Uma Lee,SELF,1924,1943,1943,MAAS,42A,,,,Aircraft Point,,HYD,DXB,IX,Employee,HYD,0,2025-12-19T00:00:00Z
966,869,IX9145,9145,Agent D1,AG008,Uma Lee,SELF,2009,,2028,MAAS,42A,,,,Aircraft Point,,HYD,DXB,IX,Employee,HYD,0,2025-12-19T00:00:00Z
967,870,BA5401,5401,Agent C1,AG006,Viktor Nguyen,SELF,609,,629,WCHR,37F,,,,Boarding Gate,,HYD,LHR,BA,Employee,HYD,0,2025-12-19T00:00:00Z
968,871,IX9994,9994,Agent C2,AG007,Devi Johnson,SELF,349,,508,WCHR,3A,,,,Aircraft Point,,HYD,DEL,IX,Employee,HYD,0,2025-12-19T00:00:00Z
969,872,IX8373,8373,Agent B1,AG004,Nadia Taylor,SELF,1102,,1153,WCHR,28F,,,,Aircraft Point,,HYD,BOM,IX,Employee,HYD,0,2025-12-19T00:00:00Z
970,873,AI1128,1128,Agent B1,AG004,David Santos,SELF,2116,,2221,WCHR,21E,,,,Checkin Counter,,HYD,BOM,AI,Employee,HYD,0,2025-12-19T00:00:00Z
971,874,6E764,764,Agent A1,AG001,Elena Kim,SELF,1101,,1220,WCHR,28A,,,,Boarding Gate,,HYD,SIN,6E,Employee,HYD,0,2025-12-19T00:00:00Z
972,875,UK5116,5116,Agent B1,AG004,Maria Taylor,SELF,1011,,1135,MAAS,35F,,,,AircraftGate-A,,HYD,CCU,UK,Employee,HYD,0,2025-12-19T00:00:00Z
973,876,IX7136,7136,Agent A2,AG002,Maria Kumar,SELF,713,,748,WCHR,9F,,,,AircraftGate-A,,HYD,BOM,IX,Employee,HYD,0,2025-12-19T00:00:00Z
974,877,EK4831,4831,Agent A2,AG002,Omar Patel,SELF,1411,,1440,WCHR,10A,,,,AircraftGate-A,N,HYD,GOI,EK,Employee,HYD,0,2025-12-19T00:00:00Z
975,878,AI8299,8299,Agent A2,AG002,Lakshmi Wilson,SELF,534,544,544,MAAS,31F,,,,Boarding Gate,,HYD,GOI,AI,Employee,HYD,0,2025-12-19T00:00:00Z
976,878,AI8299,8299,Agent A2,AG002,Lakshmi Wilson,SELF,551,,628,MAAS,31F,,,,Boarding Gate,,HYD,GOI,AI,Employee,HYD,0,2025-12-19T00:00:00Z
977,879,IX5704,5704,Agent D1,AG008,Omar Lee,OUTSOURCED,2013,,2049,WCHR,41C,,,,Boarding Gate,,HYD,DEL,IX,Employee,HYD,0,2025-12-19T00:00:00Z
978,880,EK1196,1196,Agent D1,AG008,Zara Brown,SELF,201,,303,MEDA,25C,,,,Boarding Gate,,DEL,CCU,EK,Employee,DEL,0,2025-12-19T00:00:00Z
979,881,AI221,221,Agent A2,AG002,Aisha Williams,SELF,1907,,1926,MEDA,39E,,,,Checkin Counter,,DEL,DXB,AI,Employee,DEL,0,2025-12-19T00:00:00Z
980,882,6E4131,4131,Agent A2,AG002,George Singh,SELF,1921,,2028,WCHR,4C,,,,Boarding Gate,,DEL,SFO,6E,Employee,DEL,0,2025-12-19T00:00:00Z
981,883,BA6060,6060,Agent A1,AG001,George Nguyen,SELF,823,,852,WCHR,2C,,,,Aircraft Point,,DEL,BOM,BA,Employee,DEL,0,2025-12-19T00:00:00Z
982,884,IX5568,5568,Agent A2,AG002,Priya Lee,SELF,2159,,2327,WCHR,15A,,,,Aircraft Point,,DEL,SIN,IX,Employee,DEL,0,2025-12-19T00:00:00Z
983,885,6E9149,9149,Agent B2,AG005,James Singh,SELF,2100,2106,2106,MAAS,27A,,,,Aircraft Point,,DEL,SIN,6E,Employee,DEL,0,2025-12-19T00:00:00Z
984,885,6E9149,9149,Agent B2,AG005,James Singh,SELF,2126,,2148,MAAS,27A,,,,Aircraft Point,,DEL,SIN,6E,Employee,DEL,0,2025-12-19T00:00:00Z
985,886,EK6751,6751,Agent B1,AG004,Priya Anderson,SELF,1230,,1312,WCHR,6C,,,,Aircraft Point,,DEL,GOI,EK,Employee,DEL,0,2025-12-19T00:00:00Z
986,887,IX8450,8450,Agent B2,AG005,Tara Wilson,SELF,712,734,734,WCHR,37F,,,,Aircraft Point,,DEL,BLR,IX,Employee,DEL,0,2025-12-19T00:00:00Z
987,887,IX8450,8450,Agent B2,AG005,Tara Wilson,SELF,751,,851,WCHR,37F,,,,Aircraft Point,,DEL,BLR,IX,Employee,DEL,0,2025-12-19T00:00:00Z
988,888,BA6842,6842,Agent A2,AG002,Elena Thomas,SELF,644,,715,UMNR,27C,,,,Aircraft Point,,DEL,MAA,BA,Employee,DEL,0,2025-12-19T00:00:00Z
989,889,EK9606,9606,Agent B1,AG004,Carlos Singh,OUTSOURCED,436,,451,WCHR,16F,,,,AircraftGate-A,,DEL,CCU,EK,Employee,DEL,0,2025-12-19T00:00:00Z
990,890,UK325,325,Agent A3,AG003,Lakshmi Williams,SELF,1542,,1622,WCHR,42A,,,,Aircraft Point,,DEL,SIN,UK,Employee,DEL,0,2025-12-19T00:00:00Z
991,891,IX6476,6476,Agent D1,AG008,Ahmed Chen,SELF,1247,,1400,WCHR,32C,,,,Checkin Counter,,DEL,MAA,IX,Employee,DEL,0,2025-12-19T00:00:00Z
992,892,IX1909,1909,Agent C2,AG007,Fatima Johnson,SELF,1512,,1602,DPNA,1D,,,,Aircraft Point,,DEL,LHR,IX,Employee,DEL,0,2025-12-19T00:00:00Z
993,893,BA4517,4517,Agent A1,AG001,Bianca Williams,SELF,1717,,1819,WCHR,16F,,,,Aircraft Point,,DEL,MAA,BA,Employee,DEL,0,2025-12-19T00:00:00Z
994,894,UK4553,4553,Agent A1,AG001,George Kim,SELF,540,,658,DPNA,5E,,,,AircraftGate-A,,DEL,SFO,UK,Employee,DEL,0,2025-12-19T00:00:00Z
995,895,IX420,420,Agent C1,AG006,Omar Nguyen,SELF,637,,717,WCHR,1D,,,,AircraftGate-A,,DEL,CCU,IX,Employee,DEL,0,2025-12-19T00:00:00Z
996,896,UK9956,9956,Agent B1,AG004,James Brown,OUTSOURCED,527,,653,WCHC,16C,,,,Aircraft Point,,DEL,BOM,UK,Employee,DEL,0,2025-12-19T00:00:00Z
997,897,IX9359,9359,Agent B1,AG004,Ahmed Singh,SELF,914,,956,UMNR,30D,,,,Aircraft Point,,DEL,BLR,IX,Employee,DEL,0,2025-12-19T00:00:00Z
998,898,IX4301,4301,Agent D1,AG008,Arjun Ali,SELF,1647,,1732,WCHR,14A,,,,AircraftGate-A,,DEL,BOM,IX,Employee,DEL,0,2025-12-19T00:00:00Z
999,899,UK8964,8964,Agent D1,AG008,Viktor Kumar,SELF,827,,926,WCHR,14D,,,,Boarding Gate,,DEL,DOH,UK,Employee,DEL,0,2025-12-19T00:00:00Z
1000,900,EK9214,9214,Agent A1,AG001,Arjun Taylor,SELF,512,,543,MAAS,18B,,,,Aircraft Point,,DEL,BLR,EK,Employee,DEL,0,2025-12-19T00:00:00Z
1001,901,IX7464,7464,Agent C1,AG006,Arjun Lee,SELF,700,,736,WCHR,41C,,,,Aircraft Point,,DEL,BLR,IX,Employee,DEL,0,2025-12-19T00:00:00Z
1002,902,6E6987,6987,Agent A3,AG003,Devi Patel,SELF,1657,,1827,WCHR,27A,,,,Boarding Gate,,DEL,DOH,6E,Employee,DEL,0,2025-12-19T00:00:00Z
1003,903,QR2678,2678,Agent B1,AG004,Tara Taylor,SELF,1212,,1318,WCHS,29D,,,,AircraftGate-A,,BLR,BOM,QR,Employee,BLR,0,2025-12-20T00:00:00Z
1004,904,EK7716,7716,Agent A1,AG001,Arjun Williams,SELF,2145,,2217,UMNR,15F,,,,Checkin Counter,,BLR,DEL,EK,Employee,BLR,0,2025-12-20T00:00:00Z
1005,905,IX3897,3897,Agent A2,AG002,Aditi Wilson,SELF,952,,1029,WCHS,16E,,,,Aircraft Point,,BLR,DEL,IX,Employee,BLR,0,2025-12-20T00:00:00Z
1006,906,AI3463,3463,Agent A3,AG003,Uma Patel,OUTSOURCED,943,,1033,WCHR,40D,,,,Boarding Gate,,BLR,SYD,AI,Employee,BLR,0,2025-12-20T00:00:00Z
1007,907,AI642,642,Agent A1,AG001,Wei Kumar,SELF,1551,1613,1613,WCHS,6C,,,,Boarding Gate,,BLR,MAA,AI,Employee,BLR,0,2025-12-20T00:00:00Z
1008,907,AI642,642,Agent A1,AG001,Wei Kumar,SELF,1638,,1643,WCHS,6C,,,,Boarding Gate,,BLR,MAA,AI,Employee,BLR,0,2025-12-20T00:00:00Z
1009,908,AI523,523,Agent A2,AG002,Hana Kim,SELF,718,,835,MAAS,33F,,,,Aircraft Door,,BLR,HYD,AI,Employee,BLR,0,2025-12-20T00:00:00Z
1010,909,EK2567,2567,Agent A1,AG001,Nadia Thomas,SELF,256,322,322,WCHR,21D,,,,Boarding Gate,,BLR,BOM,EK,Employee,BLR,0,2025-12-20T00:00:00Z
1011,909,EK2567,2567,Agent A1,AG001,Nadia Thomas,SELF,329,,349,WCHR,21D,,,,Boarding Gate,,BLR,BOM,EK,Employee,BLR,0,2025-12-20T00:00:00Z
1012,910,AI8552,8552,Agent A2,AG002,James Taylor,OUTSOURCED,1419,,1455,WCHR,16D,,,,Aircraft Point,,BLR,DXB,AI,Employee,BLR,0,2025-12-20T00:00:00Z
1013,911,AI786,786,Agent C2,AG007,Maria Singh,SELF,1249,,1411,WCHC,14B,,,,Aircraft Point,,BLR,DEL,AI,Employee,BLR,0,2025-12-20T00:00:00Z
1014,912,IX4487,4487,Agent B2,AG005,Ahmed Kim,SELF,1335,,1450,WCHS,34A,,,,Checkin Counter,,BLR,MAA,IX,Employee,BLR,0,2025-12-20T00:00:00Z
1015,913,LH8548,8548,Agent A2,AG002,Devi Wilson,SELF,1333,,1501,WCHR,26C,,,,Boarding Gate,,BLR,CCU,LH,Employee,BLR,0,2025-12-20T00:00:00Z
1016,914,UK5138,5138,Agent A3,AG003,Elena Nguyen,SELF,1229,,1249,WCHR,24F,,,,Aircraft Point,,BLR,SIN,UK,Employee,BLR,0,2025-12-20T00:00:00Z
1017,915,IX6487,6487,Agent A1,AG001,Ibrahim Garcia,SELF,555,,612,WCHR,12D,,,,Belt Area,,BLR,CCU,IX,Employee,BLR,0,2025-12-20T00:00:00Z
1018,916,AI5141,5141,Agent A1,AG001,George Wilson,OUTSOURCED,1921,,1953,WCHR,15F,,,,Aircraft Point,,BLR,MAA,AI,Employee,BLR,0,2025-12-20T00:00:00Z
1019,917,SQ1108,1108,Agent B2,AG005,George Singh,SELF,1937,,2032,MAAS,16B,,,,Aircraft Point,,BLR,DOH,SQ,Employee,BLR,0,2025-12-20T00:00:00Z
1020,918,IX3735,3735,Agent D1,AG008,Aisha Sharma,SELF,440,,520,WCHS,34D,,,,Boarding Gate,,BLR,MAA,IX,Employee,BLR,0,2025-12-20T00:00:00Z
1021,919,IX5392,5392,Agent A2,AG002,Kaori Singh,SELF,349,,514,WCMP,6E,,,,Aircraft Point,,BLR,GOI,IX,Employee,BLR,0,2025-12-20T00:00:00Z
1022,920,6E237,237,Agent A1,AG001,Zara Kumar,SELF,815,,918,WCHR,38A,,,,Aircraft Point,,BLR,BOM,6E,Employee,BLR,0,2025-12-20T00:00:00Z
1023,921,6E8248,8248,Agent C2,AG007,Raj Sharma,SELF,1719,,1743,WCHR,1E,,,,Aircraft Point,,BLR,SIN,6E,Employee,BLR,0,2025-12-20T00:00:00Z
1024,922,6E9521,9521,Agent C2,AG007,Elena Chen,SELF,513,,632,WCHR,34D,,,,AircraftGate-A,N,HYD,DEL,6E,Employee,HYD,0,2025-12-20T00:00:00Z
1025,923,IX4605,4605,Agent A1,AG001,Aisha Ali,SELF,1415,,1533,WCHR,19B,,,,Aircraft Point,,HYD,DOH,IX,Employee,HYD,0,2025-12-20T00:00:00Z
1026,924,AI859,859,Agent C2,AG007,Viktor Williams,SELF,1156,,1222,WCHR,2A,,,,Aircraft Point,,HYD,DXB,AI,Employee,HYD,0,2025-12-20T00:00:00Z
1027,925,EK6428,6428,Agent A2,AG002,Hana Lee,SELF,1136,,1204,WCHR,12B,,,,AircraftGate-A,,HYD,BLR,EK,Employee,HYD,0,2025-12-20T00:00:00Z
1028,926,SQ7054,7054,Agent B1,AG004,Carlos Thomas,SELF,1149,,1228,MAAS,34C,,,,AircraftGate-A,,HYD,BOM,SQ,Employee,HYD,0,2025-12-20T00:00:00Z
1029,927,IX9115,9115,Agent B1,AG004,Kaori Singh,SELF,838,,859,MAAS,15F,,,,AircraftGate-A,,HYD,BLR,IX,Employee,HYD,0,2025-12-20T00:00:00Z
1030,928,TG9616,9616,Agent A3,AG003,George Taylor,SELF,1639,,1747,MAAS,2F,,,,Boarding Gate,,HYD,GOI,TG,Employee,HYD,0,2025-12-20T00:00:00Z
