row_id,id,flight,flight_number,agent_name,agent_no,passenger_name,prm_agent_type,start_time,paused_at,end_time,service,seat_number,scanned_by,scanned_by_user,remarks,pos_location,no_show_flag,loc_name,arrival,airline,emp_type,departure,requested,service_date
845,6732,6E9465,9465,Agent B1,AG004,Viktor Taylor,SELF,842,,900,WCHR,31F,,,,Boarding Gate,,BLR,MAA,6E,Employee,BLR,0,2025-12-17T00:00:00Z
846,6733,AI9080,9080,Agent B1,AG004,Aarav Chen,OUTSOURCED,147,,211,DPNA,11A,,,,AircraftGate-A,,BOM,MAA,AI,Employee,BOM,0,2025-12-17T00:00:00Z
847,6734,SV7931,7931,Agent B2,AG005,Omar Wilson,SELF,400,,502,MAAS,40C,,,,Aircraft Point,,BOM,DEL,SV,Employee,BOM,1,2025-12-17T00:00:00Z
848,6735,SV4532,4532,Agent C1,AG006,Aarav Santos,SELF,1557,,1618,WCHR,1E,,,,AircraftGate-A,,BOM,HYD,SV,Employee,BOM,1,2025-12-17T00:00:00Z
849,6736,AI7659,7659,Agent A1,AG001,Carlos Kumar,SELF,348,,436,UMNR,37A,,,,AircraftGate-A,,BOM,GOI,AI,Employee,BOM,0,2025-12-17T00:00:00Z
850,6737,IX4849,4849,Agent C2,AG007,Nadia Brown,SELF,1613,,1734,WCHC,10D,,,,Aircraft Point,,BOM,BLR,IX,Employee,BOM,0,2025-12-17T00:00:00Z
851,6738,IX6263,6263,Agent C2,AG007,James Anderson,OUTSOURCED,1929,,2042,WCHR,14E,,,,Boarding Gate,,BOM,BLR,IX,Employee,BOM,0,2025-12-17T00:00:00Z
852,6739,QR4709,4709,Agent A1,AG001,Viktor Santos,SELF,1155,,1322,WCHR,15B,,,,Checkin Counter,,BOM,DXB,QR,Employee,BOM,0,2025-12-17T00:00:00Z
853,6740,IX7943,7943,Agent C2,AG007,James Williams,SELF,1143,,1241,WCHR,20A,,,,AircraftGate-A,,BOM,DOH,IX,Employee,BOM,0,2025-12-17T00:00:00Z
854,6741,IX9734,9734,Agent A3,AG003,Raj Kumar,SELF,2035,2103,2103,WCHR,24F,,,,AircraftGate-A,,BOM,CCU,IX,Employee,BOM,0,2025-12-17T00:00:00Z
855,6741,IX9734,9734,Agent A3,AG003,Raj Kumar,SELF,2108,,2208,WCHR,24F,,,,AircraftGate-A,,BOM,CCU,IX,Employee,BOM,0,2025-12-17T00:00:00Z
856,6742,6E799,799,Agent C2,AG007,Tara Lee,SELF,1515,,1545,WCHR,10D,,,,AircraftGate-A,,BOM,HYD,6E,Employee,BOM,0,2025-12-17T00:00:00Z
857,6743,QR2301,2301,Agent A1,AG001,Wei Wilson,OUTSOURCED,1630,,1706,DPNA,24C,,,,Boarding Gate,,BOM,JFK,QR,Employee,BOM,0,2025-12-17T00:00:00Z
858,6744,MH5309,5309,Agent A1,AG001,Aditi Kim,SELF,954,,1108,WCHR,25E,,,,AircraftGate-A,,BOM,BLR,MH,Employee,BOM,0,2025-12-17T00:00:00Z
859,6745,IX596,596,Agent A2,AG002,Ibrahim Tanaka,SELF,48,,127,WCHR,24A,,,,Boarding Gate,,BOM,SIN,IX,Employee,BOM,0,2025-12-17T00:00:00Z
860,6746,EK5506,5506,Agent A3,AG003,Hana Ali,SELF,1036,,1140,DPNA,12D,,,,Aircraft Point,,BOM,BLR,EK,Employee,BOM,0,2025-12-17T00:00:00Z
861,6747,IX793,793,Agent D1,AG008,Wei Chen,SELF,1845,,1945,WCHR,14D,,,,AircraftGate-A,,BOM,DEL,IX,Employee,BOM,0,2025-12-17T00:00:00Z
862,6748,EK1059,1059,Agent A1,AG001,Maria Kumar,SELF,1915,,2028,WCHC,35B,,,,Checkin Counter,,BOM,LHR,EK,Employee,BOM,0,2025-12-17T00:00:00Z
863,6749,6E9328,9328,Agent B1,AG004,Ahmed Anderson,SELF,1925,,2055,DPNA,16F,,,,Aircraft Point,,BOM,LHR,6E,Employee,BOM,0,2025-12-17T00:00:00Z
864,6750,SQ9139,9139,Agent B1,AG004,George Kim,SELF,1732,,1804,WCHR,29A,,,,Boarding Gate,,BOM,DEL,SQ,Employee,BOM,0,2025-12-17T00:00:00Z
865,6751,SQ1027,1027,Agent D1,AG008,Yuki Williams,SELF,1244,,1322,WCHC,32D,,,,Aircraft Point,,BOM,BLR,SQ,Employee,BOM,0,2025-12-17T00:00:00Z
866,6752,AI1792,1792,Agent C2,AG007,Aditi Ali,SELF,613,,723,WCHS,7E,,,,Aircraft Point,,MAA,BLR,AI,Employee,MAA,0,2025-12-17T00:00:00Z
867,6753,AI8136,8136,Agent A3,AG003,Aisha Tanaka,SELF,410,,437,WCHR,10E,,,,AircraftGate-A,,MAA,DEL,AI,Employee,MAA,0,2025-12-17T00:00:00Z
868,6754,QR2118,2118,Agent B1,AG004,Nadia Williams,OUTSOURCED,1039,,1159,WCHR,27F,,,,Aircraft Point,,MAA,BOM,QR,Employee,MAA,0,2025-12-17T00:00:00Z
869,6755,CX5102,5102,Agent B1,AG004,Hana Kim,SELF,1020,,1127,WCHR,31C,,,,AircraftGate-A,,MAA,BOM,CX,Employee,MAA,0,2025-12-17T00:00:00Z
870,6756,MH5001,5001,Agent C2,AG007,Nadia Anderson,SELF,811,,909,WCHR,22E,,,,Aircraft Point,,MAA,BLR,MH,Employee,MAA,0,2025-12-17T00:00:00Z
871,6757,EK1730,1730,Agent A1,AG001,Devi Santos,SELF,2128,,2243,WCHR,35F,,,,AircraftGate-A,,MAA,KUL,EK,Employee,MAA,0,2025-12-17T00:00:00Z
872,6758,BA5613,5613,Agent C1,AG006,David Taylor,OUTSOURCED,835,,913,UMNR,40C,,,,AircraftGate-A,,MAA,CCU,BA,Employee,MAA,0,2025-12-17T00:00:00Z
873,6759,IX8792,8792,Agent C1,AG006,Sato Ali,OUTSOURCED,2053,,2130,MEDA,17B,,,,Checkin Counter,,MAA,BLR,IX,Employee,MAA,0,2025-12-17T00:00:00Z
874,6760,AI1167,1167,Agent C1,AG006,Lakshmi Wilson,OUTSOURCED,431,452,452,MAAS,10C,,,,Aircraft Point,,MAA,KUL,AI,Employee,MAA,0,2025-12-17T00:00:00Z
875,6760,AI1167,1167,Agent C1,AG006,Lakshmi Wilson,OUTSOURCED,512,,521,MAAS,10C,,,,Aircraft Point,,MAA,KUL,AI,Employee,MAA,0,2025-12-17T00:00:00Z
876,6761,AI2552,2552,Agent B1,AG004,Aisha Wilson,SELF,408,,535,WCHS,29D,,,,AircraftGate-A,,MAA,HYD,AI,Employee,MAA,0,2025-12-17T00:00:00Z
877,6762,AI6844,6844,Agent D1,AG008,Zara Thomas,SELF,550,,701,WCHR,13A,,,,Aircraft Point,,MAA,BLR,AI,Employee,MAA,0,2025-12-17T00:00:00Z
878,6763,SQ712,712,Agent C1,AG006,Lakshmi Thomas,SELF,514,529,529,MAAS,24D,,,,Checkin Counter,,MAA,KUL,SQ,Employee,MAA,0,2025-12-17T00:00:00Z
879,6763,SQ712,712,Agent C1,AG006,Lakshmi Thomas,SELF,559,,647,MAAS,24D,,,,Checkin Counter,,MAA,KUL,SQ,Employee,MAA,0,2025-12-17T00:00:00Z
880,6764,MH7536,7536,Agent C2,AG007,George Singh,SELF,940,,1010,MAAS,17E,,,,Boarding Gate,,BLR,SIN,MH,Employee,BLR,0,2025-12-18T00:00:00Z
881,6765,6E1574,1574,Agent A2,AG002,Bianca Wilson,SELF,2141,,2311,UMNR,7E,,,,Aircraft Point,,BLR,DEL,6E,Employee,BLR,0,2025-12-18T00:00:00Z
882,6766,IX4999,4999,Agent A3,AG003,Sato Santos,SELF,1343,,1409,WCHR,7D,,,,Aircraft Point,,BLR,DEL,IX,Employee,BLR,0,2025-12-18T00:00:00Z
883,6767,BA9531,9531,Agent B2,AG005,Raj Ali,SELF,1506,,1553,WCHR,12B,,,,AircraftGate-A,,BLR,DEL,BA,Employee,BLR,0,2025-12-18T00:00:00Z
884,6768,CX5558,5558,Agent C2,AG007,Sato Thomas,OUTSOURCED,1753,,1810,WCHR,30D,,,,AircraftGate-A,,BLR,MAA,CX,Employee,BLR,0,2025-12-18T00:00:00Z
885,6769,6E9626,9626,Agent A3,AG003,Zara Patel,SELF,2110,,2232,WCHC,17C,,,,Aircraft Point,,BLR,MAA,6E,Employee,BLR,0,2025-12-18T00:00:00Z
886,6770,6E9772,9772,Agent B1,AG004,Wei Williams,OUTSOURCED,1438,,1509,WCHR,37E,,,,Belt Area,,BLR,GOI,6E,Employee,BLR,0,2025-12-18T00:00:00Z
887,6771,AI2604,2604,Agent B2,AG005,Aisha Patel,OUTSOURCED,709,,726,WCHC,19A,,,,AircraftGate-A,,BLR,BOM,AI,Employee,BLR,0,2025-12-18T00:00:00Z
888,6772,AI5897,5897,Agent C2,AG007,Fatima Ali,SELF,1131,,1250,WCHR,16D,,,,AircraftGate-A,,BLR,SIN,AI,Employee,BLR,0,2025-12-18T00:00:00Z
889,6773,BA5775,5775,Agent B1,AG004,Nadia Chen,OUTSOURCED,734,,854,WCHR,20B,,,,AircraftGate-A,,BLR,SYD,BA,Employee,BLR,0,2025-12-18T00:00:00Z
890,6774,AI6029,6029,Agent B1,AG004,Aarav Ali,SELF,1134,,1228,MAAS,38C,,,,Aircraft Point,,BLR,BOM,AI,Employee,BLR,0,2025-12-18T00:00:00Z
891,6775,6E7809,7809,Agent A1,AG001,Sato Taylor,SELF,544,,618,WCHS,8F,,,,Aircraft Point,,BLR,HYD,6E,Employee,BLR,0,2025-12-18T00:00:00Z
892,6776,AI7970,7970,Agent A1,AG001,Nadia Brown,OUTSOURCED,1857,,1945,WCHR,13A,,,,Aircraft Point,,BLR,BOM,AI,Employee,BLR,0,2025-12-18T00:00:00Z
893,6777,SQ1503,1503,Agent B2,AG005,Bianca Garcia,SELF,1302,,1421,WCHC,34D,,,,Aircraft Point,,BLR,CCU,SQ,Employee,BLR,0,2025-12-18T00:00:00Z
894,6778,EK1445,1445,Agent C2,AG007,Carlos Johnson,OUTSOURCED,657,,800,MAAS,36E,,,,Checkin Counter,,BOM,DEL,EK,Employee,BOM,0,2025-12-18T00:00:00Z
895,6779,6E4383,4383,Agent A3,AG003,Sato Wilson,SELF,1118,,1206,WCHS,16B,,,,Aircraft Point,,BOM,DEL,6E,Employee,BOM,0,2025-12-18T00:00:00Z
896,6780,IX8469,8469,Agent C2,AG007,Ahmed Anderson,SELF,926,,1049,WCHR,25D,,,,Aircraft Point,,BOM,DOH,IX,Employee,BOM,0,2025-12-18T00:00:00Z
897,6781,SV9422,9422,Agent B2,AG005,Maria Williams,SELF,1939,,2045,WCHR,3F,,,,Boarding Gate,,BOM,DXB,SV,Employee,BOM,0,2025-12-18T00:00:00Z
898,6782,6E7430,7430,Agent A3,AG003,Priya Johnson,SELF,929,,1059,WCHR,38E,,,,AircraftGate-A,,BOM,HYD,6E,Employee,BOM,0,2025-12-18T00:00:00Z
899,6783,SQ4479,4479,Agent A3,AG003,Raj Johnson,SELF,255,337,337,WCHR,13A,,,,Aircraft Point,,BOM,JFK,SQ,Employee,BOM,0,2025-12-18T00:00:00Z
900,6783,SQ4479,4479,Agent A3,AG003,Raj Johnson,SELF,402,,413,WCHR,13A,,,,Aircraft Point,,BOM,JFK,SQ,Employee,BOM,0,2025-12-18T00:00:00Z
901,6784,CX804,804,Agent D1,AG008,Elena Tanaka,OUTSOURCED,510,,631,WCHR,15E,,,,Boarding Gate,,BOM,HYD,CX,Employee,BOM,0,2025-12-18T00:00:00Z
902,6785,6E5385,5385,Agent B2,AG005,Raj Garcia,SELF,719,,747,WCHC,6B,,,,Aircraft Point,,BOM,DEL,6E,Employee,BOM,0,2025-12-18T00:00:00Z
903,6786,AI5903,5903,Agent C1,AG006,Zara Sharma,SELF,1838,,1949,WCHR,14C,,,,AircraftGate-A,,BOM,SIN,AI,Employee,BOM,0,2025-12-18T00:00:00Z
904,6787,BA3623,3623,Agent B2,AG005,Kaori Anderson,SELF,1536,,1553,UMNR,3B,,,,Aircraft Point,,BOM,HYD,BA,Employee,BOM,0,2025-12-18T00:00:00Z
905,6788,MH4369,4369,Agent D1,AG008,Devi Anderson,OUTSOURCED,1611,,1634,WCHC,3C,,,,Aircraft Point,,BOM,HYD,MH,Employee,BOM,0,2025-12-18T00:00:00Z
906,6789,6E7184,7184,Agent B2,AG005,David Ali,SELF,746,,853,WCHC,31F,,,,Aircraft Door,,BOM,DEL,6E,Employee,BOM,0,2025-12-18T00:00:00Z
907,6790,QR897,897,Agent C2,AG007,Ibrahim Lee,SELF,1223,1232,1232,WCMP,23F,,,,Aircraft Point,N,BOM,DEL,QR,Employee,BOM,0,2025-12-18T00:00:00Z
908,6790,QR897,897,Agent C2,AG007,Ibrahim Lee,SELF,1302,,1346,WCMP,23F,,,,Aircraft Point,N,BOM,DEL,QR,Employee,BOM,0,2025-12-18T00:00:00Z
909,6791,6E9925,9925,Agent D1,AG008,Raj Santos,SELF,305,,326,WCHR,31E,,,,Checkin Counter,,BOM,CCU,6E,Employee,BOM,0,2025-12-18T00:00:00Z
910,6792,MH1062,1062,Agent B2,AG005,David Williams,SELF,1502,,1536,UMNR,12D,,,,Aircraft Point,,BOM,DEL,MH,Employee,BOM,0,2025-12-18T00:00:00Z
911,6793,IX2247,2247,Agent C2,AG007,Kaori Mueller,OUTSOURCED,839,,936,WCHR,20A,,,,Aircraft Point,,BOM,HYD,IX,Employee,BOM,0,2025-12-18T00:00:00Z
912,6794,IX1769,1769,Agent A1,AG001,Aditi Lee,OUTSOURCED,1607,,1638,WCHR,21F,,,,AircraftGate-A,,BOM,JFK,IX,Employee,BOM,0,2025-12-18T00:00:00Z
913,6795,SQ317,317,Agent B2,AG005,Elena Williams,SELF,647,,754,WCHR,35F,,,,Aircraft Point,,BOM,DEL,SQ,Employee,BOM,0,2025-12-18T00:00:00Z
914,6796,AI7792,7792,Agent D1,AG008,Yuki Patel,SELF,825,,943,WCHR,18A,,,,Aircraft Point,,BOM,JFK,AI,Employee,BOM,0,2025-12-18T00:00:00Z
915,6797,CX2335,2335,Agent C1,AG006,Viktor Sharma,SELF,115,,148,WCHR,20E,,,,AircraftGate-A,,BOM,MAA,CX,Employee,BOM,0,2025-12-18T00:00:00Z
916,6798,QR2602,2602,Agent A2,AG002,Nadia Sharma,SELF,2155,,2222,MAAS,8C,,,,AircraftGate-A,,MAA,BLR,QR,Employee,MAA,0,2025-12-18T00:00:00Z
917,6799,IX7342,7342,Agent A3,AG003,Elena Tanaka,SELF,620,,639,WCHR,30B,,,,Aircraft Point,,MAA,BOM,IX,Employee,MAA,0,2025-12-18T00:00:00Z
918,6800,MH4807,4807,Agent C1,AG006,Nadia Kumar,SELF,904,,1001,WCHC,27D,,,,Aircraft Door,,MAA,KUL,MH,Employee,MAA,0,2025-12-18T00:00:00Z
919,6801,SV7028,7028,Agent A2,AG002,James Ali,SELF,1413,,1513,WCHC,13B,,,,Aircraft Point,,MAA,DOH,SV,Employee,MAA,0,2025-12-18T00:00:00Z
920,6802,MH1500,1500,Agent A1,AG001,Bianca Taylor,SELF,831,,951,WCHR,28B,,,,AircraftGate-A,N,MAA,BOM,MH,Employee,MAA,0,2025-12-18T00:00:00Z
921,6803,AI7373,7373,Agent A2,AG002,Maria Williams,OUTSOURCED,1245,1250,1250,WCHC,2F,,,,Aircraft Point,,MAA,DXB,AI,Employee,MAA,0,2025-12-18T00:00:00Z
922,6803,AI7373,7373,Agent A2,AG002,Maria Williams,OUTSOURCED,1308,,1407,WCHC,2F,,,,Aircraft Point,,MAA,DXB,AI,Employee,MAA,0,2025-12-18T00:00:00Z
923,6804,MH8166,8166,Agent A2,AG002,Yuki Ali,SELF,1209,,1331,MAAS,13F,,,,AircraftGate-A,,MAA,DEL,MH,Employee,MAA,0,2025-12-18T00:00:00Z
924,6805,BA742,742,Agent A2,AG002,Hana Wilson,SELF,1147,,1311,WCHR,39C,,,,Aircraft Point,,MAA,HYD,BA,Employee,MAA,0,2025-12-18T00:00:00Z
925,6806,MH2707,2707,Agent D1,AG008,James Thomas,SELF,1030,,1110,WCHR,11A,,,,Boarding Gate,,MAA,BOM,MH,Employee,MAA,0,2025-12-18T00:00:00Z
926,6807,IX4392,4392,Agent B1,AG004,Elena Johnson,SELF,1236,,1348,DPNA,17B,,,,Checkin Counter,,MAA,BLR,IX,Employee,MAA,0,2025-12-18T00:00:00Z
927,6808,6E6138,6138,Agent A2,AG002,Hana Wilson,OUTSOURCED,1105,,1127,MAAS,21C,,,,Aircraft Point,,MAA,BOM,6E,Employee,MAA,0,2025-12-18T00:00:00Z
928,6809,EK5586,5586,Agent C1,AG006,Chen Tanaka,OUTSOURCED,2024,,2042,UMNR,24B,,,,AircraftGate-A,N,BLR,DXB,EK,Employee,BLR,0,2025-12-19T00:00:00Z
929,6810,AI5487,5487,Agent C1,AG006,Aarav Mueller,SELF,1634,,1738,WCHC,41C,,,,Belt Area,,BLR,MAA,AI,Employee,BLR,0,2025-12-19T00:00:00Z
930,6811,EK8434,8434,Agent B1,AG004,Ibrahim Taylor,SELF,419,,458,WCHR,18E,,,,Boarding Gate,,BLR,BOM,EK,Employee,BLR,0,2025-12-19T00:00:00Z
931,6812,AI754,754,Agent C2,AG007,Aarav Taylor,SELF,1136,,1216,WCHR,17A,,,,Checkin Counter,,BLR,BOM,AI,Employee,BLR,0,2025-12-19T00:00:00Z
932,6813,IX9616,9616,Agent A1,AG001,David Thomas,SELF,417,,543,WCHR,41A,,,,AircraftGate-A,,BLR,CCU,IX,Employee,BLR,0,2025-12-19T00:00:00Z
933,6814,EK7774,7774,Agent D1,AG008,James Taylor,OUTSOURCED,1432,,1504,WCHC,37F,,,,Aircraft Point,,BLR,GOI,EK,Employee,BLR,0,2025-12-19T00:00:00Z
934,6815,QR831,831,Agent A1,AG001,Tara Johnson,OUTSOURCED,602,,712,WCHR,20B,,,,Aircraft Point,,BLR,HYD,QR,Employee,BLR,0,2025-12-19T00:00:00Z
935,6816,MH8550,8550,Agent D1,AG008,Aarav Kumar,SELF,417,,503,DPNA,35D,,,,Aircraft Point,,BLR,CCU,MH,Employee,BLR,0,2025-12-19T00:00:00Z
936,6817,EK5726,5726,Agent C2,AG007,Carlos Patel,SELF,110,,205,WCHR,32B,,,,AircraftGate-A,,BLR,DEL,EK,Employee,BLR,0,2025-12-19T00:00:00Z
937,6818,AI8093,8093,Agent B2,AG005,Priya Wilson,SELF,1839,,2002,WCHR,27F,,,,Aircraft Point,,BLR,DXB,AI,Employee,BLR,0,2025-12-19T00:00:00Z
938,6819,MH806,806,Agent A3,AG003,Zara Kim,SELF,1051,,1146,WCHR,15F,,,,Aircraft Point,,BLR,HYD,MH,Employee,BLR,0,2025-12-19T00:00:00Z
939,6820,SV4833,4833,Agent B2,AG005,Carlos Ali,SELF,1547,,1711,MAAS,8D,,,,Checkin Counter,,BLR,BOM,SV,Employee,BLR,0,2025-12-19T00:00:00Z
940,6821,IX2886,2886,Agent B1,AG004,George Ali,SELF,1553,,1646,WCHR,4A,,,,AircraftGate-A,,BLR,MAA,IX,Employee,BLR,0,2025-12-19T00:00:00Z
941,6822,IX4036,4036,Agent B2,AG005,Maria Garcia,SELF,1047,,1112,WCHS,23E,,,,Aircraft Point,,BLR,HYD,IX,Employee,BLR,0,2025-12-19T00:00:00Z
942,6823,EK7586,7586,Agent A1,AG001,Aarav Patel,OUTSOURCED,2036,,2149,WCHR,26A,,,,Aircraft Point,,BLR,HYD,EK,Employee,BLR,0,2025-12-19T00:00:00Z
943,6824,AI8427,8427,Agent A2,AG002,Aditi Anderson,OUTSOURCED,1119,,1150,WCHR,30B,,,,AircraftGate-A,,BLR,BOM,AI,Employee,BLR,0,2025-12-19T00:00:00Z
944,6825,MH9007,9007,Agent B2,AG005,Yuki Sharma,SELF,1849,,1950,WCHR,19C,,,,AircraftGate-A,,BLR,DXB,MH,Employee,BLR,0,2025-12-19T00:00:00Z
945,6826,BA2155,2155,Agent A1,AG001,Lakshmi Patel,SELF,1409,,1431,MAAS,29A,,,,Aircraft Point,,BLR,GOI,BA,Employee,BLR,0,2025-12-19T00:00:00Z
946,6827,EK1310,1310,Agent D1,AG008,Nadia Ali,OUTSOURCED,734,,811,WCHS,36D,,,,AircraftGate-A,,BLR,BOM,EK,Employee,BLR,1,2025-12-19T00:00:00Z
947,6828,IX3800,3800,Agent C2,AG007,Viktor Anderson,OUTSOURCED,718,,833,WCHR,27F,,,,AircraftGate-A,,BLR,KUL,IX,Employee,BLR,0,2025-12-19T00:00:00Z
948,6829,EK7263,7263,Agent A3,AG003,James Kumar,OUTSOURCED,2139,,2201,WCMP,19E,,,,Boarding Gate,,BLR,LHR,EK,Employee,BLR,0,2025-12-19T00:00:00Z
949,6830,6E4234,4234,Agent C1,AG006,Priya Patel,SELF,1916,,1941,WCHR,25A,,,,Aircraft Point,,BOM,GOI,6E,Employee,BOM,0,2025-12-19T00:00:00Z
950,6831,MH5726,5726,Agent D1,AG008,David Williams,SELF,1052,,1149,WCHR,34C,,,,Belt Area,,BOM,BLR,MH,Employee,BOM,0,2025-12-19T00:00:00Z
951,6832,IX9510,9510,Agent D1,AG008,Carlos Brown,SELF,1439,,1538,WCHR,38E,,,,Boarding Gate,,BOM,BLR,IX,Employee,BOM,0,2025-12-19T00:00:00Z
952,6833,SQ4162,4162,Agent D1,AG008,Aarav Taylor,OUTSOURCED,1618,,1651,WCHR,22B,,,,Aircraft Point,,BOM,CCU,SQ,Employee,BOM,0,2025-12-19T00:00:00Z
953,6834,EK6988,6988,Agent B1,AG004,Bianca Brown,SELF,1437,,1603,WCHR,22B,,,,AircraftGate-A,,BOM,DXB,EK,Employee,BOM,0,2025-12-19T00:00:00Z
954,6835,IX7293,7293,Agent C2,AG007,Priya Nguyen,SELF,1322,,1441,WCHR,13F,,,,AircraftGate-A,,BOM,BLR,IX,Employee,BOM,0,2025-12-19T00:00:00Z
955,6836,QR2998,2998,Agent A3,AG003,George Garcia,SELF,601,,624,WCHR,11F,,,,Aircraft Point,,BOM,SIN,QR,Employee,BOM,0,2025-12-19T00:00:00Z
956,6837,CX8273,8273,Agent B2,AG005,Carlos Johnson,SELF,1659,,1726,WCHR,37B,,,,Aircraft Point,,BOM,BLR,CX,Employee,BOM,0,2025-12-19T00:00:00Z
957,6838,SQ4930,4930,Agent A2,AG002,Tara Anderson,SELF,233,,344,MAAS,16C,,,,AircraftGate-A,,BOM,DEL,SQ,Employee,BOM,0,2025-12-19T00:00:00Z
958,6839,EK5244,5244,Agent A1,AG001,Fatima Johnson,OUTSOURCED,1726,,1826,WCHR,6D,,,,AircraftGate-A,,BOM,BLR,EK,Employee,BOM,0,2025-12-19T00:00:00Z
959,6840,BA1560,1560,Agent D1,AG008,Ibrahim Johnson,SELF,1059,1153,1153,WCHR,31D,,,,AircraftGate-A,,BOM,DEL,BA,Employee,BOM,0,2025-12-19T00:00:00Z
960,6840,BA1560,1560,Agent D1,AG008,Ibrahim Johnson,SELF,1206,,1224,WCHR,31D,,,,AircraftGate-A,,BOM,DEL,BA,Employee,BOM,0,2025-12-19T00:00:00Z
961,6841,6E317,317,Agent B2,AG005,George Williams,SELF,1507,,1635,WCHR,30E,,,,Boarding Gate,,BOM,HYD,6E,Employee,BOM,0,2025-12-19T00:00:00Z
962,6842,CX5493,5493,Agent C1,AG006,Fatima Taylor,OUTSOURCED,434,,548,DPNA,35B,,,,AircraftGate-A,,BOM,BLR,CX,Employee,BOM,0,2025-12-19T00:00:00Z
963,6843,IX250,250,Agent B2,AG005,Nadia Johnson,SELF,1758,,1908,WCHR,17B,,,,Aircraft Point,N,BOM,MAA,IX,Employee,BOM,0,2025-12-19T00:00:00Z
964,6844,BA7179,7179,Agent A1,AG001,Bianca Nguyen,SELF,955,,1025,MEDA,7D,,,,AircraftGate-A,,BOM,BLR,BA,Employee,BOM,0,2025-12-19T00:00:00Z
965,6845,MH7382,7382,Agent C2,AG007,Ibrahim Williams,OUTSOURCED,938,,1014,WCHR,1E,,,,AircraftGate-A,N,BOM,BLR,MH,Employee,BOM,0,2025-12-19T00:00:00Z
966,6846,AI6603,6603,Agent A3,AG003,Carlos Ali,SELF,2109,,2141,WCHR,8C,,,,Checkin Counter,,BOM,CCU,AI,Employee,BOM,0,2025-12-19T00:00:00Z
967,6847,SQ7057,7057,Agent C2,AG007,Lakshmi Nguyen,SELF,1916,,1944,WCHR,2C,,,,AircraftGate-A,,BOM,HYD,SQ,Employee,BOM,0,2025-12-19T00:00:00Z
968,6848,AI9739,9739,Agent B2,AG005,Wei Kumar,OUTSOURCED,1804,,1902,WCHS,13F,,,,AircraftGate-A,,BOM,JFK,AI,Employee,BOM,0,2025-12-19T00:00:00Z
969,6849,AI1828,1828,Agent A1,AG001,Wei Sharma,SELF,1507,,1637,WCHC,27E,,,,AircraftGate-A,,BOM,HYD,AI,Employee,BOM,0,2025-12-19T00:00:00Z
970,6850,6E6094,6094,Agent A1,AG001,David Chen,OUTSOURCED,825,,921,MAAS,2C,,,,Aircraft Point,,MAA,DEL,6E,Employee,MAA,0,2025-12-19T00:00:00Z
971,6851,6E9391,9391,Agent A2,AG002,Devi Garcia,SELF,344,,403,WCHR,25D,,,,Aircraft Point,,MAA,CCU,6E,Employee,MAA,1,2025-12-19T00:00:00Z
972,6852,SQ7344,7344,Agent C1,AG006,Aditi Johnson,OUTSOURCED,2156,,2218,WCHR,27B,,,,Belt Area,,MAA,CCU,SQ,Employee,MAA,0,2025-12-19T00:00:00Z
973,6853,EK5183,5183,Agent D1,AG008,Uma Kim,OUTSOURCED,30,,134,WCHR,31B,,,,Aircraft Point,,MAA,DEL,EK,Employee,MAA,0,2025-12-19T00:00:00Z
974,6854,BA6251,6251,Agent C2,AG007,David Brown,SELF,1835,,1925,UMNR,23C,,,,Aircraft Point,,MAA,BLR,BA,Employee,MAA,0,2025-12-19T00:00:00Z
975,6855,MH1227,1227,Agent B2,AG005,Uma Mueller,OUTSOURCED,1750,,1847,WCHR,34E,,,,Boarding Gate,,MAA,BOM,MH,Employee,MAA,0,2025-12-19T00:00:00Z
976,6856,6E1089,1089,Agent B2,AG005,Nadia Kumar,SELF,203,,258,WCHR,28C,,,,Aircraft Point,,MAA,DEL,6E,Employee,MAA,0,2025-12-19T00:00:00Z
977,6857,SQ2523,2523,Agent C2,AG007,Omar Wilson,OUTSOURCED,1603,,1722,WCHR,9C,,,,Boarding Gate,,MAA,SYD,SQ,Employee,MAA,0,2025-12-19T00:00:00Z
978,6858,IX1289,1289,Agent D1,AG008,Chen Anderson,SELF,428,,455,WCHR,4A,,,,AircraftGate-A,,MAA,HYD,IX,Employee,MAA,0,2025-12-19T00:00:00Z
979,6859,EK1670,1670,Agent C2,AG007,Fatima Chen,SELF,2156,,2226,BLND,19C,,,,Aircraft Point,,MAA,BLR,EK,Employee,MAA,0,2025-12-19T00:00:00Z
980,6860,CX1394,1394,Agent B1,AG004,Lakshmi Garcia,SELF,1217,,1236,WCHR,37F,,,,Aircraft Point,,MAA,HYD,CX,Employee,MAA,1,2025-12-19T00:00:00Z
981,6861,AI1203,1203,Agent A3,AG003,Nadia Garcia,SELF,1357,1414,1414,WCHS,17D,,,,Aircraft Point,,BLR,DXB,AI,Employee,BLR,0,2025-12-20T00:00:00Z
982,6861,AI1203,1203,Agent A3,AG003,Nadia Garcia,SELF,1428,,1506,WCHS,17D,,,,Aircraft Point,,BLR,DXB,AI,Employee,BLR,0,2025-12-20T00:00:00Z
983,6862,AI866,866,Agent A2,AG002,Maria Ali,SELF,1843,,2007,WCMP,7B,,,,AircraftGate-A,,BLR,CCU,AI,Employee,BLR,0,2025-12-20T00:00:00Z
